"","name","FSC-H","SSC-H","FL1-H","FL3-H"
"DM13-2D-O.000H2O2-DHR","DM13-2D-O.000H2O2-DHR",0.0519003977569431,0.058678223034916,0.210164554715611,0.310404941042991
"DM13-2D-O.001H2O2-DHR","DM13-2D-O.001H2O2-DHR",0.053893876149912,0.0625817699189059,0.20996555388006,0.319945380203874
"DM13-2D-O.0025H2O2-DHR","DM13-2D-O.0025H2O2-DHR",0.0520094913533921,0.0601593530793561,0.215597473342188,0.301660663248442
"DM13-2D-O.005H2O2-DHR","DM13-2D-O.005H2O2-DHR",0.052357568520677,0.0617477826851368,0.224195121130221,0.303604977468616
"DM13-2D-O.01H2O2-DHR","DM13-2D-O.01H2O2-DHR",0.0541523271308108,0.0645560231612423,0.220911402444098,0.307742544393468
"DM13-2D-O.025H2O2-DHR","DM13-2D-O.025H2O2-DHR",0.0543562427117797,0.0670240559830328,0.254924463608488,0.303559280574041
"DM13-2D-O.05H2O2-DHR","DM13-2D-O.05H2O2-DHR",0.0532677542204255,0.0674305716676847,0.250521590620252,0.313372954159738
"DM13-2D-O.075H2O2-DHR","DM13-2D-O.075H2O2-DHR",0.051199109333326,0.0635170305066624,0.303046747293017,0.309000879450415
"DM13-2D-O.1H2O2-DHR","DM13-2D-O.1H2O2-DHR",0.0528789151147691,0.0688355167689589,0.295007913544588,0.328466606626447
