"","name","FSC-H","SSC-H","FL1-H","FL3-H"
"YPS163-H2O20.0-DHEDHR","YPS163-H2O20.0-DHEDHR",0.0446685535019975,0.0451275154516564,0.133738352468906,0.0974634946466838
"YPS163-H2O20.025-DHEDHR","YPS163-H2O20.025-DHEDHR",0.0448571606046296,0.051520423094664,0.212875062120195,0.185860907548736
"YPS163-H2O20.05-DHEDHR","YPS163-H2O20.05-DHEDHR",0.0434725329098035,0.0507910942437124,0.240985916570934,0.202313742062653
"YPS163-H2O20.075-DHEDHR","YPS163-H2O20.075-DHEDHR",0.0450782430202032,0.0530746841258071,0.269502078921514,0.214539247048099
"YPS163-H2O20.2-DHEDHR","YPS163-H2O20.2-DHEDHR",0.0451652328050646,0.050194585239618,0.245805431055076,0.201715037825935
