"","name","FSC-H","SSC-H","FL1-H","FL3-H","H2O2"
"BY-2D-0.000H2O2-DHR","BY-2D-0.000H2O2-DHR",7.80960477235011,8.00375020670028,4.84577481478195,2.17126132256188,0
"BY-2D-0.025H2O2-DHR","BY-2D-0.025H2O2-DHR",7.77145130176798,7.90835897060006,4.2908176854344,2.3134254496365,0.025
"BY-2D-0.05H2O2-DHR","BY-2D-0.05H2O2-DHR",7.76989837207245,7.83433120015819,4.24214767193439,2.31909495857753,0.05
"BY-2D-0.075H2O2-DHR","BY-2D-0.075H2O2-DHR",7.76561270002936,7.85223514916308,4.41808490190587,2.3051535022195,0.075
"BY-2D-0.1H2O2-DHR","BY-2D-0.1H2O2-DHR",7.76462316258595,7.83803529813871,4.40930280289695,2.30720995929436,0.1
"BY-2D-0.2H2O2-DHR","BY-2D-0.2H2O2-DHR",7.7518352041426,7.80300701732584,4.44272449285522,2.2836268787954,0.2
