"","name","FSC-H","SSC-H","FL1-H","FL3-H","H2O2"
"BY-2D-0.000H2O2-DHR","BY-2D-0.000H2O2-DHR",0.0441936799874628,0.05124596619432,0.166447768933129,0.266774328162768,0
"BY-2D-0.025H2O2-DHR","BY-2D-0.025H2O2-DHR",0.0455222345817069,0.0579555753632185,0.192275694039419,0.238840461264541,0.025
"BY-2D-0.05H2O2-DHR","BY-2D-0.05H2O2-DHR",0.0441672675228843,0.0574719847905748,0.212672261837394,0.244122981559359,0.05
"BY-2D-0.075H2O2-DHR","BY-2D-0.075H2O2-DHR",0.0456041387823969,0.0569086485248583,0.245713161878473,0.247813942333473,0.075
"BY-2D-0.1H2O2-DHR","BY-2D-0.1H2O2-DHR",0.0444595902252711,0.0564690855832474,0.253610138702469,0.251221952745418,0.1
"BY-2D-0.2H2O2-DHR","BY-2D-0.2H2O2-DHR",0.0429623516094757,0.055078782416163,0.25970860076173,0.254663950497057,0.2
