"","name","FSC-H","SSC-H","FL1-H","FL3-H","H2O2"
"BY-2D-0.000H2O2-DHRDHE","BY-2D-0.000H2O2-DHRDHE",7.83869577389942,8.05273948265065,5.53501842768469,4.99794227115064,0
"BY-2D-0.025H2O2-DHRDHE","BY-2D-0.025H2O2-DHRDHE",7.80436515845644,8.01006759279351,4.6840272418421,6.29491632494734,0.025
"BY-2D-0.050H2O2-DHRDHE","BY-2D-0.050H2O2-DHRDHE",7.75011335402933,7.89220379085138,4.53937083781769,6.04577139778232,0.05
"BY-2D-0.075H2O2-DHRDHE","BY-2D-0.075H2O2-DHRDHE",7.81328258695218,7.91285618535307,4.4648823572127,4.77564944040207,0.075
"BY-2D-0.100H2O2-DHRDHE","BY-2D-0.100H2O2-DHRDHE",7.8015193332482,7.87567353879482,4.47909087977434,4.48865632180975,0.1
"BY-2D-0.200H2O2-DHRDHE","BY-2D-0.200H2O2-DHRDHE",7.76980930613848,7.86113326032139,4.5222874646598,4.71026606767667,0.2
