"","name","FSC-H","SSC-H","FL1-H","FL3-H","H2O2"
"M5-H2O20.0-DHE","M5-H2O20.0-DHE",7.87876510275701,8.01506269195761,3.23934136861175,7.3769949320767,0
"M5-H2O20.025-DHE","M5-H2O20.025-DHE",7.87305131898007,7.99554640773327,3.26844468553436,7.16885789790321,0.025
"M5-H2O20.05-DHE","M5-H2O20.05-DHE",7.88528679615988,7.99157762818159,3.20598085143584,6.99380898769093,0.05
"M5-H2O20.075-DHE","M5-H2O20.075-DHE",7.85380893199275,7.9381478390259,3.15677187841033,6.76380568502423,0.075
"M5-H2O20.1-DHE","M5-H2O20.1-DHE",7.87294256749687,7.95250179774951,3.14494433363462,6.59843381461505,0.1
"M5-H2O20.2-DHE","M5-H2O20.2-DHE",7.88037169270634,7.91981776985425,3.11839870230106,6.28260513428207,0.2
