"","name","FSC-H","SSC-H","FL1-H","FL3-H","H2O2"
"M5-H2O20.0-1.5DHR","M5-H2O20.0-1.5DHR",0.0387592672287223,0.0445261082615208,0.216289546813085,0.322189848225649,0
"M5-H2O20.025-1.5DHR","M5-H2O20.025-1.5DHR",0.0396523817703033,0.0466739347890129,0.240308418457714,0.307452860193127,0.025
"M5-H2O20.05-1.5DHR","M5-H2O20.05-1.5DHR",0.0406487337701026,0.0498981979636657,0.232952448887099,0.306900664576016,0.05
"M5-H2O20.075-1.5DHR","M5-H2O20.075-1.5DHR",0.0399377918810228,0.0495722962054724,0.244910319820957,0.303989434094512,0.075
"M5-H2O20.1-1.5DHR","M5-H2O20.1-1.5DHR",0.0409791623345351,0.0488325403543539,0.244748392013909,0.301412056386675,0.1
"M5-H2O20.2-1.5DHR","M5-H2O20.2-1.5DHR",0.0402736081832153,0.0491861320305977,0.283073822642518,0.343559100017349,0.2
