"","name","FSC-H","SSC-H","FL1-H","FL3-H","H2O2"
"SOD2-H2O20.0-DHRDHE","SOD2-H2O20.0-DHRDHE",7.44858570130466,7.5634987660275,6.775298260448,4.21016267363073,0
"SOD2-H2O20.025-DHRDHE","SOD2-H2O20.025-DHRDHE",7.44597278189431,7.5512179185756,6.91890975529819,4.23162784732431,0.025
"SOD2-H2O20.05-DHRDHE","SOD2-H2O20.05-DHRDHE",7.45756232893784,7.54761829869803,6.877353836416,4.34526918303568,0.05
"SOD2-H2O20.075-DHRDHE","SOD2-H2O20.075-DHRDHE",7.44021908946987,7.55452372266553,6.9587024728406,4.15761505673267,0.075
"SOD2-H2O20.1-DHRDHE","SOD2-H2O20.1-DHRDHE",7.42961137235245,7.54806594409229,6.96315740636188,4.22630638416276,0.1
"SOD2-H2O20.2-DHRDHE","SOD2-H2O20.2-DHRDHE",7.42470545751772,7.53200457555396,6.83860156163967,4.46666949765703,0.2
