"","name","FSC-H","SSC-H","FL1-H","FL3-H","H2O2"
"By4743-H2O20.0-DHE","By4743-H2O20.0-DHE",7.81588037361525,8.02105161992661,3.42000882312843,6.69300062468055,0
"By4743-H2O20.025-DHE","By4743-H2O20.025-DHE",7.77159941978257,7.93886934554295,3.5106958038074,6.34947009637246,0.025
"By4743-H2O20.05-DHE","By4743-H2O20.05-DHE",7.76423690888962,7.89271579874981,3.50065723117583,6.03230955323828,0.05
"By4743-H2O20.075-DHE","By4743-H2O20.075-DHE",7.78182476619188,7.89701419517585,3.53420083245988,6.03983886681033,0.075
"By4743-H2O20.1-DHE","By4743-H2O20.1-DHE",7.78360342695096,7.90641703174455,3.54869938337374,6.04408254212731,0.1
"By4743-H2O20.2-DHE","By4743-H2O20.2-DHE",7.76474645555852,7.94117623028362,3.63021614844294,6.2779156015928,0.2
