"","name","FSC-H","SSC-H","FL1-H","FL3-H","H2O2"
"By4743-H2O20.0-DHRDHE","By4743-H2O20.0-DHRDHE",0.0554442332152717,0.0571718363815117,0.161682444106881,0.148851352521742,0
"By4743-H2O20.025-DHRDHE","By4743-H2O20.025-DHRDHE",0.0547765204477778,0.0606893281148403,0.206227465902964,0.182803573955306,0.025
"By4743-H2O20.05-DHRDHE","By4743-H2O20.05-DHRDHE",0.056813254532073,0.0621550793382641,0.21442594108322,0.193009328239544,0.05
"By4743-H2O20.075-DHRDHE","By4743-H2O20.075-DHRDHE",0.054434711870344,0.0599998092955155,0.237656368372799,0.199421455475358,0.075
"By4743-H2O20.1-DHRDHE","By4743-H2O20.1-DHRDHE",0.0558547688618282,0.0611367488169365,0.239333100155675,0.206905608246935,0.1
"By4743-H2O20.2-DHRDHE","By4743-H2O20.2-DHRDHE",0.0573736625848152,0.061985387905114,0.296252513716741,0.227384167939974,0.2
