"","name","FSC-H","SSC-H","FL1-H","FL3-H","H2O2"
"M5-2D-0.000H2O2-DHRDHE","M5-2D-0.000H2O2-DHRDHE",7.98914105348666,8.4028024528127,5.28252567022093,6.9286141081474,0
"M5-2D-0.025H2O2-DHRDHE","M5-2D-0.025H2O2-DHRDHE",8.01905299691089,8.38240097580214,5.18269228655636,7.00068673005817,0.025
"M5-2D-0.050H2O2-DHRDHE","M5-2D-0.050H2O2-DHRDHE",7.84539743541137,8.41099753313376,4.84056806774172,7.44686451755739,0.05
"M5-2D-0.075H2O2-DHRDHE","M5-2D-0.075H2O2-DHRDHE",7.83063805568696,8.38530097407811,4.78637983244566,7.55242336412904,0.075
"M5-2D-0.100H2O2-DHRDHE","M5-2D-0.100H2O2-DHRDHE",7.99703906748758,8.36571801348395,4.84143542250411,6.79573618741487,0.1
"M5-2D-0.200H2O2-DHRDHE","M5-2D-0.200H2O2-DHRDHE",7.95446483271848,8.40867044591506,5.01789320734973,7.31497288330893,0.2
