"","name","FSC-H","SSC-H","FL1-H","FL3-H","H2O2"
"M5-0.5D-0.000H2O2-DHE","M5-0.5D-0.000H2O2-DHE",0.0503368081284542,0.0507940816559801,0.165890695482013,0.0840468567756984,0
"M5-0.5D-0.025H2O2-DHE","M5-0.5D-0.025H2O2-DHE",0.0613668619107971,0.0569204345104929,0.195797404458706,0.138759525051374,0.025
"M5-0.5D-0.05H2O2-DHE","M5-0.5D-0.05H2O2-DHE",0.0535291797253666,0.0503215131640341,0.159468128617772,0.0774286942890749,0.05
"M5-0.5D-0.075H2O2-DHE","M5-0.5D-0.075H2O2-DHE",0.0533554159931057,0.051769462970675,0.162311630102271,0.0873299174769176,0.075
"M5-0.5D-0.1H2O2-DHE","M5-0.5D-0.1H2O2-DHE",0.0504977245878689,0.050541302786574,0.153518668246819,0.0860449987070977,0.1
"M5-0.5D-0.2H2O2-DHE","M5-0.5D-0.2H2O2-DHE",0.0540129176359466,0.0559654314715955,0.17325532501339,0.105851479115981,0.2
