"","name","FSC-H","SSC-H","FL1-H","FL3-H","H2O2"
"M5-0.5D-0.000H2O2-DHE","M5-0.5D-0.000H2O2-DHE",8.05792008505764,8.41670910532885,3.34468170278588,7.86873493138968,0
"M5-0.5D-0.025H2O2-DHE","M5-0.5D-0.025H2O2-DHE",7.98057968149184,8.36811893260996,3.3111463907904,7.71431725113719,0.025
"M5-0.5D-0.05H2O2-DHE","M5-0.5D-0.05H2O2-DHE",8.03427786580118,8.4325760092828,3.39919605864583,7.84758017496109,0.05
"M5-0.5D-0.075H2O2-DHE","M5-0.5D-0.075H2O2-DHE",8.03941545433574,8.40643037069145,3.36113960664731,7.6635642396246,0.075
"M5-0.5D-0.1H2O2-DHE","M5-0.5D-0.1H2O2-DHE",8.02365946672977,8.37966848160169,3.34817180432811,7.58789283314614,0.1
"M5-0.5D-0.2H2O2-DHE","M5-0.5D-0.2H2O2-DHE",7.97802520179333,8.33589371535639,3.32857592366892,7.49449308654263,0.2
