"","name","FSC-H","SSC-H","FL1-H","FL3-H","H2O2"
"M5-0.5D-0.000H2O2-DHR","M5-0.5D-0.000H2O2-DHR",0.0581081435754082,0.0596773584114808,0.151944067168041,0.312132420141139,0
"M5-0.5D-0.025H2O2-DHR","M5-0.5D-0.025H2O2-DHR",0.0577881896132683,0.0595812252962421,0.15137498891387,0.312281816668191,0.025
"M5-0.5D-0.05H2O2-DHR","M5-0.5D-0.05H2O2-DHR",0.0634585580906223,0.0620821437917993,0.15449048748641,0.323935269179487,0.05
"M5-0.5D-0.075H2O2-DHR","M5-0.5D-0.075H2O2-DHR",0.0601051779593018,0.0585512856693582,0.147940587166481,0.320429969842554,0.075
"M5-0.5D-0.1H2O2-DHR","M5-0.5D-0.1H2O2-DHR",0.0554167347409046,0.0570526750174674,0.142263076781583,0.31941019188214,0.1
"M5-0.5D-0.2H2O2-DHR","M5-0.5D-0.2H2O2-DHR",0.0559088579575339,0.060461261230033,0.141716703626325,0.315821789468971,0.2
