"","name","FSC-H","SSC-H","FL1-H","FL3-H"
"FM5-0.5D-0.000H2O2-DHR","FM5-0.5D-0.000H2O2-DHR",0.0577860577188385,0.0596760886473916,0.174717918733203,0.328882292332597
"FM5-0.5D-0.001H2O2-DHR","FM5-0.5D-0.001H2O2-DHR",0.0536711259181725,0.0560368340541358,0.190662935845664,0.317740840996271
"FM5-0.5D-0.0025H2O2-DHR","FM5-0.5D-0.0025H2O2-DHR",0.0560333404165695,0.0583620880757271,0.178117173952655,0.319687494923937
"FM5-0.5D-0.005H2O2-DHR","FM5-0.5D-0.005H2O2-DHR",0.0567940990406024,0.0602927717863599,0.164388896774136,0.329444958137718
"FM5-0.5D-0.01H2O2-DHR","FM5-0.5D-0.01H2O2-DHR",0.0579323118203317,0.0611391534959908,0.178189542660035,0.347098922628434
"FM5-0.5D-0.025H2O2-DHR","FM5-0.5D-0.025H2O2-DHR",0.0556881944504879,0.0597013059450724,0.166539993762633,0.325752229496232
"FM5-0.5D-0.05H2O2-DHR","FM5-0.5D-0.05H2O2-DHR",0.0540806186247401,0.0583326773686026,0.156011832026481,0.324486091988753
"FM5-0.5D-0.075H2O2-DHR","FM5-0.5D-0.075H2O2-DHR",0.0523740590588728,0.0614241489319574,0.169850236871251,0.326988714681884
"FM5-0.5D-0.1H2O2-DHR","FM5-0.5D-0.1H2O2-DHR",0.0661685149047959,0.0719990929598336,0.188145643367609,0.376729723668839
